,date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink,distressed
51,2020-12-31,ALPN.SW,CHF,0,2020-12-31,2020-12-30 19:00:00,2020,FY,8956000,0,8956000,1.0,0.0,909000.0,0.0,909000.0,1575000.0,2484000,2484000,136000.0,112000.0,-6609000.0,0,0.7549129075000001,6761000,0.7549129075000001,-137000,6472000,0.7226440375000001,633000.0,6128000,0.6842340331,0.67,0.67,9185989,9185989,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
52,2024-12-31,ALSN.SW,EUR,0,2024-12-31,2024-12-31 00:00:00,2024,FY,9505577000,8814076000,691501000,0.0727468727,0.0,74113000.0,128749000.0,202862000.0,296370000.0,499232000,9313308000,15246000.0,33785000.0,41856000.0,243190000,0.0255839283,192269000,0.020226967800000002,-24720000,167549000,0.017626389200000002,52297000.0,115050000,0.012103421000000001,9.39,9.39,12252941,12252941,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
53,2023-12-31,ALSN.SW,EUR,0,2023-12-31,2023-12-30 19:00:00,2023,FY,9959628000,9284392000,675236000,0.0677973113,0.0,66545000.0,116222000.0,182767000.0,289765000.0,472532000,9756924000,6776000.0,35061000.0,44603000.0,254378000,0.025540913800000002,202704000,0.0203525674,-28181000,174523000,0.017523044,50418000.0,123663000,0.0124164276,10.07,10.07,12279894,12279894,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
54,2022-12-31,ALSN.SW,EUR,0,2022-12-31,2022-12-30 19:00:00,2022,FY,11552876000,10839468000,713408000,0.06175155,0.0,66341000.0,122488000.0,188829000.0,307458000.0,496287000,11335755000,1521000.0,28478000.0,43177000.0,279596000,0.0223211086,236831000,0.020499744,-28890000,207941000,0.017999067900000002,55574000.0,152051000,0.0131613115,11.86,11.86,12762213,12820873,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
55,2021-12-31,ALSN.SW,EUR,0,2021-12-31,2021-12-30 19:00:00,2021,FY,12394388000,11710962000,683426000,0.0551399553,0.0,62396000.0,109699000.0,172095000.0,293771000.0,465866000,12176828000,611000.0,17601000.0,39677000.0,258368000,0.020528323,217560000,0.0175531055,-16470000,201090000,0.016224278300000002,46893000.0,154004000,0.0124253009,12.01,12.01,12820873,12820873,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
56,2023-12-31,AFP.SW,EUR,0,2023-12-31,2023-12-30 19:00:00,2023,FY,381503000,252138000,129365000,0.3390930084,0.0,0.0,0.0,48027000.0,57211000.0,105238000,357376000,8113000.0,0.0,22312000.0,43507000,0.1140410429,24127000,0.0632419666,-12064000,12063000,0.031619672700000004,1553000.0,10520000,0.0275751436,0.6000000000000001,0.61,17533333,17300000,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
57,2022-12-31,AFP.SW,EUR,0,2022-12-31,2022-12-30 19:00:00,2022,FY,357409000,244044000,113365000,0.3171856333,0.0,4005000.0,9811000.0,39570000.0,0.0,103856000,347900000,3346000.0,3618000.0,24740000.0,42053000,0.1176607192,22180000,0.0620577546,-17708000,6163000,0.0172435501,1729000.0,4136000,0.0115721764,0.24,0.2,17300000,17300000,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
58,2021-12-31,AFP.SW,EUR,0,2021-12-31,2021-12-30 19:00:00,2021,FY,266168000,175684000,90484000,0.33995070780000003,0.0,3637000.0,7552000.0,34089000.0,0.0,70689000,246373000,1866000.0,2272000.0,22883000.0,37051000,0.1392015569,18763000,0.070493072,-1517000,17929000,0.0673597127,3761000.0,14002000,0.052605873000000004,0.81,0.8,17300000,17300000,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
59,2020-12-31,AFP.SW,EUR,0,2020-12-31,2020-12-30 19:00:00,2020,FY,239492000,154075000,85417000,0.3566590951,0.0,2976000.0,6774000.0,32345999.0,0.0,71237000,225312000,1946000.0,2160000.0,18977000.0,32148000,0.1342341289,16716000,0.0697977385,-5153000,12234000,0.051083125900000005,3248000.0,8776000,0.036644230300000004,0.51,0.5,17300000,17300000,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
60,2024-12-31,AMS.SW,EUR,0,2024-12-31,2024-12-31 00:00:00,2024,FY,3428000000,2571000000,857000000,0.25,419000000.0,422000000.0,0.0,422000000.0,563000000.0,1404000000,3975000000,0.0,0.0,942000000.0,976000000,0.28471411900000004,-547000000,-0.1595682614,-205000000,-752000000,-0.219369895,33000000.0,-786000000,-0.22928821470000002,-0.75,-0.75,1050000000,1050000000,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
61,2023-12-31,AMS.SW,EUR,0,2023-12-31,2023-12-30 19:00:00,2023,FY,3590000000,2750000000,840000000,0.2339832869,480000000.0,501000000.0,0.0,501000000.0,1289000000.0,2270000000,5020000000,22000000.0,180000000.0,1892000000.0,471000000,0.1311977716,-1430000000,-0.3983286908,-171000000,-1601000000,-0.4459610028,12000000.0,-1613000000,-0.4493036212,-5.2,-5.2,310175838,310175838,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
62,2022-12-31,AMS.SW,EUR,0,2022-12-31,2022-12-30 19:00:00,2022,FY,4819000000,3561000000,1258000000,0.26105001040000003,630000000.0,608000000.0,0.0,608000000.0,-13000000.0,1225000000,4786000000,14000000.0,198000000.0,1018000000.0,855000000,0.14422079270000002,-323000000,-0.06702635400000001,-200000000,-361000000,-0.0749118074,82000000.0,-443000000,-0.09192778580000001,-1.7000000000000002,-1.7000000000000002,261176470,261266718,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
63,2021-12-31,AMS.SW,EUR,0,2021-12-31,2021-12-30 19:00:00,2021,FY,5038000000,3598000000,1440000000,0.2858277094,642000000.0,745000000.0,0.0,745000000.0,-24000000.0,1363000000,4961000000,5000000.0,179000000.0,760000000.0,938000000,0.1456927352,-26000000,-0.0051607781,-198000000,-1000000,-0.0001984915,31000000.0,-32000000,-0.0063517269,-0.12,-0.12,258335486,261149317,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
64,2024-12-31,AAM.SW,USD,0,2024-12-31,2024-12-31 00:00:00,2024,FY,27290000000,0,27290000000,1.0,0.0,0.0,0.0,0.0,27518000000.0,27518000000,27518000000,426000000.0,1172000000.0,3072000000.0,3320000000,0.12165628440000001,-228000000,-0.0083547087,-696000000,-924000000,-0.0338585562,1864000000.0,-3068000000,-0.1124221326,-2.5300000000000002,-2.5300000000000002,1212000973,1212000000,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
65,2023-12-31,AAM.SW,USD,0,2023-12-31,2023-12-30 19:00:00,2023,FY,30652000000,23993000000,6659000000,0.2172452042,0.0,-2624000000.0,2749000000.0,125000000.0,2630000000.0,2755000000,26748000000,427000000.0,990000000.0,2685000000.0,7270000000,0.23717865070000002,3904000000,0.1273652616,-309000000,3595000000,0.1172843534,2251000000.0,283000000,0.0092326765,0.23,0.23,1212000973,1212000973,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
66,2022-12-31,AAM.SW,USD,0,2022-12-31,2022-12-30 19:00:00,2022,FY,35118000000,15526000000,19592000000,0.5578905405,167000000.0,0.0,2898000000.0,2898000000.0,21395000000.0,24293000000,24293000000,215000000.0,516000000.0,2446000000.0,13336000000,0.4052622587,9243000000,0.2631983598,237000000,9480000000,0.2699470357,3456000000.0,6024000000,0.1715359645,4.96,4.86,1212000973,1212000973,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
67,2021-12-31,AAM.SW,USD,0,2021-12-31,2021-12-30 19:00:00,2021,FY,41554000000,15893000000,25661000000,0.6175338114000001,144000000.0,0.0,2945000000.0,2945000000.0,21602000000.0,24547000000,24547000000,138000000.0,550000000.0,2715000000.0,20778000000,0.4972325167,17592000000,0.42335274580000004,37000000,17629000000,0.4242431535,5930000000.0,11699000000,0.2815372768,9.47,9.35,1212000973,1212000973,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
68,2023-12-31,APGN.SW,CHF,0,2023-12-31,2023-12-29 19:00:00,2023,FY,325632000,254794000,70838000,0.2175400452,0.0,0.0,0.0,31984000.0,8893000.0,40877000,293843000,353000.0,60000.0,10191000.0,42142000,0.1294160279,31789000,0.0976224695,99000,31888000,0.0979264937,5073000.0,26815000,0.082347558,8.95,8.95,2995339,2995339,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
69,2022-12-31,APGN.SW,CHF,0,2022-12-31,2022-12-30 19:00:00,2022,FY,310600000,254322000,56278000,0.1811912428,0.0,0.0,0.0,30439000.0,1889000.0,30439000,284761000,90000.0,176000.0,10838000.0,40108000,0.11808435290000001,25839000,0.0831905988,-278000,29094000,0.0936703155,5702000.0,23392000,0.0753122988,7.8100000000000005,7.8100000000000005,2995974,2995974,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
70,2021-12-31,APGN.SW,CHF,0,2021-12-31,2021-12-30 19:00:00,2021,FY,266144999,228604000,37540999,0.141054685,0.0,0.0,0.0,25537000.0,1799000.0,25537000,254141000,107000.0,161000.0,10484000.0,25834000,0.0844952942,12004000,0.045103233400000005,-155000,15189000,0.0570703942,2526000.0,12663000,0.0475793272,4.23,4.23,2993670,2993670,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
71,2020-12-31,APGN.SW,CHF,0,2020-12-31,2020-12-30 19:00:00,2020,FY,261904000,226626000,35278000,0.13469821,0.0,0.0,0.0,26579000.0,1690000.0,26579000,253205000,116000.0,69000.0,10553000.0,26968000,0.0735078502,8699000,0.0332144603,23000,16346000,0.062412181600000005,3103000.0,13243000,0.050564328900000004,4.42,4.42,2996553,2996553,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
72,2023-12-31,ARBN.SW,CHF,0,2023-12-31,2023-12-29 19:00:00,2023,FY,504605000,425374000,79231000,0.1570158837,12800000.0,0.0,0.0,83481000.0,0.0,96281000,521655000,227000.0,8277000.0,77813000.0,62065000,0.1229971958,-6551000,-0.012982431800000001,-17474000,-24025000,-0.0476114981,-9806000.0,-17212000,-0.0341098483,-0.25,-0.25,69091015,69090808,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
73,2022-12-31,ARBN.SW,CHF,0,2022-12-31,2022-12-30 19:00:00,2022,FY,1202097000,573630000,628467000,0.5228088915,12700000.0,0.0,0.0,167922000.0,591453000.0,591453000,1165083000,400000.0,4162000.0,37312000.0,44915000,0.08674591150000001,32987000,0.0274412131,-9941000,29818000,0.024804986600000002,9146000.0,19127000,0.0159113616,0.28,0.28,68946385,68946385,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
74,2021-12-31,ARBN.SW,CHF,0,2021-12-31,2021-12-30 19:00:00,2021,FY,1186177000,530730000,655447000,0.5525709907,15600000.0,0.0,0.0,143723000.0,602139000.0,602139000,1132869000,39000.0,5477000.0,71390000.0,123034000,0.1014511325,48948000,0.0412653424,-9452000,43924000,0.0370298868,16384000.0,27540000,0.0232174456,0.4,0.4,69163962,69163962,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
75,2020-12-31,ARBN.SW,CHF,0,2020-12-31,2020-12-30 19:00:00,2020,FY,1038421000,444315000,594106000,0.5721244081,13300000.0,0.0,0.0,133695000.0,540234000.0,540234000,984549000,198000.0,5911000.0,62420000.0,112315000,0.1263052269,46603000,0.0448787149,-12932000,40940000,0.0394252427,11210000.0,29730000,0.028630006500000003,0.43,0.43,69159789,69159789,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
76,2024-12-31,ARYN.SW,EUR,0,2024-12-31,2024-12-31 00:00:00,2024,FY,2194500000,1725300000,469200000,0.2138072454,0.0,178600000.0,100600000.0,279200000.0,0.0,279200000,2004500000,24100000.0,55800000.0,130900000.0,341000000,0.15538847120000002,190000000,0.08658008660000001,-35700000,154300000,0.07031214400000001,24700000.0,129600000,0.0590567327,0.07060000000000001,0.1,1417073170,996600000,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
77,2023-07-31,ARYN.SW,EUR,0,2023-07-31,2023-07-30 20:00:00,2023,FY,2123200000,1730900000,392300000,0.1847682743,0.0,158400000.0,90100000.0,248500000.0,0.0,248600000,1979500000,9100000.0,31500000.0,127500000.0,280400000,0.13206480780000002,143800000,0.0677279578,-22400000,121400000,0.0571778448,9400000.0,112000000,0.0527505652,0.0409,0.0682,1657460587,995300000,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
78,2022-07-31,ARYN.SW,EUR,0,2022-07-31,2022-07-30 20:00:00,2022,FY,1756100000,1437600000,318500000,0.1813678037,5400000.0,143300000.0,85100000.0,228400000.0,0.0,278700000,1716300000,17100000.0,18400000.0,123800000.0,170300000,0.0969762542,90100000,0.0513068732,-25400000,22700000,0.012926370900000001,20800000.0,-42300000,-0.0240874665,-0.044,-0.0426,961363636,992100000,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
79,2021-07-31,ARYN.SW,EUR,0,2021-07-31,2021-07-30 20:00:00,2021,FY,1525400000,1259000000,266400000,0.1746427167,5300000.0,136500000.0,84100000.0,220600000.0,0.0,270400000,1529400000,32799999.0,35800000.0,183900000.0,182900000,0.1164940344,45800000,0.0300249115,-24200000,-36800000,-0.0241248197,13500000.0,-96500000,-0.06326209520000001,-0.09730000000000001,-0.09730000000000001,991493662,991493662,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
80,2023-12-31,ASCN.SW,CHF,0,2023-12-31,2023-12-29 19:00:00,2023,FY,297300000,155900000,141400000,0.4756138581,26600000.0,20900000.0,74100000.0,95000000.0,-400000.0,121200000,277100000,400000.0,1200000.0,9900000.0,31300000,0.1052808611,20200000,0.0679448369,0,20200000,0.0679448369,2800000.0,17400000,0.0585267407,0.48,0.48,35912876,36228793,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
81,2022-12-31,ASCN.SW,CHF,0,2022-12-31,2022-12-30 19:00:00,2022,FY,297400000,162000000,135400000,0.4552790854,26700000.0,20800000.0,73800000.0,94600000.0,0.0,121300000,283300000,100000.0,1100000.0,9900000.0,25900000,0.0806993948,14100000,0.0474108944,900000,14900000,0.0501008742,3900000.0,11000000,0.0369872226,0.31,0.30000000000000004,35943237,36125937,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
82,2021-12-31,ASCN.SW,CHF,0,2021-12-31,2021-12-30 19:00:00,2021,FY,291500000,155900000,135600000,0.4651801029,29200000.0,19400000.0,71100000.0,90500000.0,0.0,119700000,275600000,400000.0,1500000.0,12900000.0,28800000,0.0987993139,15900000,0.0545454545,1400000,17200000,0.0590051458,3700000.0,13500000,0.0463121784,0.38,0.37,35993539,36212765,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
83,2020-12-31,ASCN.SW,CHF,0,2020-12-31,2020-12-30 19:00:00,2020,FY,281000000,149100000,131900000,0.46939501780000004,32200000.0,21200000.0,67200000.0,88400000.0,0.0,120600000,269700000,1300000.0,1500000.0,13900000.0,25200000,0.0896797153,11300000,0.0402135231,-3500000,7800000,0.027758007100000003,1300000.0,6500000,0.0231316726,0.18,0.18,35988583,36228802,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
84,2023-12-31,ASWN.SW,CHF,0,2023-12-31,2023-12-30 19:00:00,2023,FY,21241900,16221300,5020600,0.2363536219,290400.0,2063900.0,552600.0,3086800.0,0.0,3377200,19598500,1900.0,299200.0,500100.0,2494800,0.117447121,1643400,0.0773659607,52100,1695500,0.0798186603,162700.0,1532800,0.0721592701,0.12,0.12,12773333,12985081,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
85,2022-12-31,ASWN.SW,CHF,0,2022-12-31,2022-12-30 19:00:00,2022,FY,18454700,13547900,4906800,0.26588348770000003,250699.0,1492900.0,130300.0,2466300.0,0.0,2717000,16264900,1800.0,223800.0,645200.0,2835000,0.1536194032,2189800,0.1186581196,-594000,1595800,0.086471197,142300.0,1453500,0.0787604242,0.13,0.12,11601528,12352498,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
