,date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink,distressed
428,2022-12-31,JFN.SW,CHF,0,2022-12-31,2022-12-30 19:00:00,2022,FY,43574000,42302000.0,-93747000,2256000.0,278000.0,-13399000.0,-161000.0,6673000.0,7165000.0,92646000,87309000.0,-29077000.0,133000.0,-6000.0,50000.0,49000.0,-28900000.0,-13205000.0,1018000.0,-3387000.0,0.0,-31519000.0,-34906000.0,0.0,23503000,41295000,17792000,87309000.0,-29077000.0,58232000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
429,2021-12-31,JFN.SW,CHF,0,2021-12-31,2021-12-30 19:00:00,2021,FY,-462000,39606000.0,-83710000,2796000.0,-487000.0,347000.0,707000.0,-2756000.0,1215000.0,82277000,40020000.0,-65366000.0,-3000.0,1434000.0,50000.0,-1434000.0,-65319000.0,-26215000.0,918000.0,-3633000.0,0.0,25793000.0,23075000.0,0.0,-2224000,17792000,20016000,40020000.0,-65366000.0,-25346000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
430,2020-12-31,JFN.SW,CHF,0,2020-12-31,2020-12-30 19:00:00,2020,FY,-9227000,33450000.0,-55812999,2065999.0,7949000.0,12829000.0,-544000.0,868000.0,-5204000.0,51930000,30355000.0,-123697000.0,9000.0,-20000.0,9000.0,-7022000.0,-123699000.0,-487000.0,937000.0,-3158000.0,0.0,910000.0,55928000.0,0.0,-37416000,20016000,57432000,30355000.0,-123697000.0,-93342000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
431,2023-12-31,KARN.SW,EUR,0,2023-12-31,2023-12-30 19:00:00,2023,FY,66599999,13400000.0,-200000,0.0,-10700000.0,-12800000.0,9500000.0,12800000.0,-20200000.0,11300001,80400000.0,-16600000.0,-1900000.0,-13200000.0,19200000.0,-2500000.0,-15000000.0,0.0,0.0,0.0,-27300000.0,-200000.0,-27500000.0,-1800000.0,36100000,107300000,71200000,80400000.0,-19700000.0,60700000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
432,2022-12-31,KARN.SW,EUR,0,2022-12-31,2022-12-30 19:00:00,2022,FY,37800000,6000000.0,-100000,100000.0,-46000000.0,-19000000.0,-27000000.0,5300000.0,-5300000.0,12600000,10400000.0,-14200000.0,-100000.0,-18900000.0,42700000.0,-3400000.0,6100000.0,-400000.0,1500000.0,-1900000.0,-32600000.0,200000.0,-32799999.0,1600000.0,-14700000,71200000,85900000,10400000.0,-14200000.0,-3800000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
433,2021-12-31,KARN.SW,EUR,0,2021-12-31,2021-12-30 19:00:00,2021,FY,43900000,4800000.0,0,0.0,-2600000.0,-10900000.0,8300000.0,-24300000.0,24300000.0,33500000,79600000.0,-7000000.0,39600000.0,-43600000.0,4000000.0,-42200000.0,-49200000.0,0.0,0.0,0.0,-28000000.0,400000.0,-27500000.0,2800000.0,-36500000,85900000,122400000,79600000.0,-7000000.0,72600000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
434,2020-12-31,KARN.SW,EUR,0,2020-12-31,2020-12-30 19:00:00,2020,FY,40700000,4600000.0,0,0.0,16100000.0,14700000.0,1400000.0,21900000.0,-21900000.0,-11600000,49800000.0,-18800000.0,-1900000.0,-800000.0,2700000.0,-5800000.0,-24600000.0,0.0,0.0,-1000000.0,-32900000.0,-200000.0,-33900000.0,-2500000.0,-11200000,122400000,133600000,49800000.0,-18800000.0,31000000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
435,2024-03-31,KLIN.SW,EUR,0,2024-03-31,2024-03-30 20:00:00,2023,FY,17205000,5140000.0,0,0.0,545000.0,-8747000.0,2837000.0,0.0,6455000.0,596000,23486000.0,-8135000.0,0.0,0.0,334000.0,486000.0,-7315000.0,-4079000.0,0.0,0.0,-3701000.0,-1567000.0,-7780000.0,-603000.0,7788000,16506000,8718000,23486000.0,-8286000.0,15200000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
436,2023-03-31,KLIN.SW,EUR,0,2023-03-31,2023-03-30 20:00:00,2022,FY,20755000,3956000.0,0,0.0,-13148001.0,-29304000.0,16155999.0,-9948000.0,9948000.0,4140001,15703000.0,-18048000.0,-174000.0,-410000.0,584000.0,468000.0,-17580000.0,-2588000.0,0.0,0.0,0.0,0.0,2588000.0,287000.0,998000,8718000,7720000,15703000.0,-18048000.0,-2345000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
437,2022-03-31,KLIN.SW,EUR,0,2022-03-31,2022-03-30 20:00:00,2021,FY,-21677000,4144000.0,0,0.0,-50005000.0,2507000.0,-52512000.0,12638000.0,-12638000.0,13001000,-54537000.0,-11441000.0,0.0,0.0,842000.0,9510000.0,-1089000.0,-40787000.0,0.0,0.0,0.0,34751000.0,40787000.0,-18000.0,-14857000,7720000,22577000,-54537000.0,-11441000.0,-65978000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
438,2021-03-31,KLIN.SW,EUR,0,2021-03-31,2021-03-30 20:00:00,2020,FY,-7292000,4559000.0,0,0.0,11441999.0,3351000.0,8090999.0,2278000.0,-2278000.0,-1091999,7617000.0,-3589000.0,0.0,0.0,1782000.0,1540000.0,-267000.0,-1243000.0,0.0,0.0,0.0,-21853000.0,-23096000.0,-421000.0,-16167000,22577000,38744000,7617000.0,-3589000.0,4028000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
439,2023-12-31,KOMN.SW,CHF,0,2023-12-31,2023-12-29 19:00:00,2023,FY,43836000,20178000.0,0,1734000.0,4230000.0,34252000.0,2077000.0,-9834000.0,-22265000.0,-7912000,62066000.0,-20842000.0,-12585000.0,0.0,0.0,23049000.0,-10378000.0,-20791000.0,0.0,-4738000.0,-14116000.0,-14116000.0,-53761000.0,-4425000.0,-6498000,76237000,82735000,62066000.0,-28535000.0,33531000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
440,2022-12-31,KOMN.SW,CHF,0,2022-12-31,2022-12-30 19:00:00,2022,FY,51773000,17207000.0,-96159000,1959000.0,-39710000.0,-35607000.0,-24776000.0,1398000.0,19275000.0,103139000,39010000.0,-13081000.0,414000.0,-9280000.0,559000.0,-3272000.0,-21388000.0,-34490000.0,0.0,0.0,-17303000.0,0.0,17187000.0,-2745000.0,32064000,82735000,50671000,39010000.0,-13081000.0,25929000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
441,2021-12-31,KOMN.SW,CHF,0,2021-12-31,2021-12-30 19:00:00,2021,FY,30375000,15549000.0,-72629000,2016000.0,-18792000.0,-23551000.0,-24380000.0,9175000.0,19964000.0,75728000,33006000.0,-38062000.0,463000.0,-930000.0,0.0,31000.0,-38498000.0,-5365000.0,0.0,-1499000.0,0.0,0.0,3866000.0,461000.0,-1165000,50671000,51836000,33006000.0,-38062000.0,-5056000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
442,2020-12-31,KOMN.SW,CHF,0,2020-12-31,2020-12-30 19:00:00,2020,FY,-1319000,15086000.0,1051000,991000.0,23781000.0,13403000.0,17566000.0,-5837000.0,-1351000.0,2076000,41766000.0,-25811000.0,461000.0,-990000.0,0.0,9000.0,-26331000.0,-8677000.0,0.0,-540000.0,0.0,-10017000.0,-9217000.0,-1836000.0,4382000,51836000,47454000,41766000.0,-25811000.0,15955000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
443,2023-12-31,KUD.SW,USD,0,2023-12-31,2023-12-30 19:00:00,2023,FY,-24508000,30729000.0,0,360000.0,59993000.0,22167000.0,-2310000.0,-22167000.0,62303000.0,-2723000,63851000.0,-4202000.0,0.0,-444000.0,143000.0,-2534000.0,-7037000.0,-46826000.0,73000.0,0.0,0.0,-20114000.0,-62541000.0,-64000.0,-5791000,56376000,62167000,63851000.0,-7029000.0,56822000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
444,2022-12-31,KUD.SW,USD,0,2022-12-31,2022-12-30 19:00:00,2022,FY,-20661000,29514000.0,448000,1130000.0,-1578000.0,17134000.0,-18712000.0,29910000.0,-29910000.0,-7345000,1508000.0,-4692000.0,0.0,0.0,414000.0,-181000.0,-4459000.0,-232307000.0,117000.0,0.0,-5999000.0,-28354000.0,-202486000.0,-16885000.0,-222322000,62167000,284489000,1508000.0,-4692000.0,-3184000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
445,2021-12-31,KUD.SW,USD,0,2021-12-31,2021-12-30 19:00:00,2021,FY,14592000,33526000.0,-35425999,1034999.0,34391000.0,29198000.0,5193000.0,-17114000.0,17114000.0,55009000,103127000.0,-7417000.0,-4922000.0,3616000.0,1306000.0,99266000.0,91849000.0,-90417000.0,122000.0,0.0,-6080000.0,-16074000.0,-55102000.0,-7969000.0,131905000,284489000,152584000,103127000.0,-7417000.0,95710000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
446,2020-12-31,KUD.SW,USD,0,2020-12-31,2020-12-30 19:00:00,2020,FY,-23202000,38953000.0,-77290000,1061000.0,76229000.0,64827000.0,11402000.0,-10386000.0,10386000.0,116837000,132588000.0,-6694000.0,-344000.0,-1231000.0,1575000.0,-2209000.0,-8903000.0,-101672000.0,102000.0,0.0,-5692000.0,-26810000.0,-52270000.0,6573000.0,77988000,152584000,74596000,132588000.0,-6694000.0,125894000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
447,2023-12-31,KURN.SW,CHF,0,2023-12-31,2023-12-30 19:00:00,2023,FY,-13727000,2752000.0,0,917000.0,-3649000.0,-4572000.0,-2477000.0,55000.0,3345000.0,4863000,-8844000.0,-317000.0,0.0,0.0,0.0,-9000.0,-326000.0,-672000.0,501000.0,0.0,0.0,-672000.0,-171000.0,-516000.0,-9857000,14208000,24065000,-8844000.0,-326000.0,-9170000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
448,2022-12-31,KURN.SW,CHF,0,2022-12-31,2022-12-30 19:00:00,2022,FY,-15991000,2834000.0,0,1030000.0,-1266000.0,-1641000.0,-1585000.0,1641000.0,319000.0,6045000,-7348000.0,-400000.0,0.0,0.0,0.0,-6000.0,-400000.0,-2374000.0,6000000.0,0.0,0.0,-402000.0,3224000.0,-34000.0,-4558000,24065000,28623000,-7348000.0,-400000.0,-7748000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
449,2021-12-31,KURN.SW,CHF,0,2021-12-31,2021-12-30 19:00:00,2021,FY,-9554000,2880000.0,130000,389000.0,-187000.0,-737000.0,-340000.0,737000.0,153000.0,889000,-5453000.0,-374000.0,0.0,0.0,0.0,-70000.0,-374000.0,-6400000.0,0.0,0.0,0.0,6078000.0,6078000.0,-10000.0,241000,28629000,28388000,-5453000.0,-374000.0,-5827000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
450,2020-12-31,KURN.SW,CHF,0,2020-12-31,2020-12-30 19:00:00,2020,FY,-12094000,2669000.0,-110000,752000.0,-730000.0,-375000.0,-516000.0,375000.0,-214000.0,274000,-9239000.0,-220000.0,0.0,0.0,0.0,-159000.0,-220000.0,-104000.0,18615000.0,0.0,0.0,-1642000.0,17077000.0,-32000.0,7586000,28388000,20802000,-9239000.0,-220000.0,-9459000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
451,2024-12-31,KNIN.SW,CHF,0,2024-12-31,2024-12-31 00:00:00,2024,FY,1230000000,824000000.0,0,22000000.0,-644000000.0,-690000000.0,0.0,0.0,46000000.0,52000000,1484000000.0,-304000000.0,-203000000.0,0.0,0.0,55000000.0,-452000000.0,-2000000.0,0.0,-51000000.0,-1182000000.0,-674000000.0,-1909000000.0,11000000.0,-866000000,1142000000,2008000000,1484000000.0,-304000000.0,1180000000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
452,2023-12-31,KNIN.SW,CHF,0,2023-12-31,2023-12-29 19:00:00,2023,FY,1431000000,775000000.0,12000000,23000000.0,-192000000.0,1507000000.0,0.0,-1463000000.0,-236000000.0,-350000000,1699000000.0,-310000000.0,-60000000.0,0.0,0.0,127000000.0,-243000000.0,-543000000.0,0.0,-716000000.0,-1661000000.0,-746000000.0,-3123000000.0,-95000000.0,-1762000000,2008000000,3770000000,1699000000.0,-306000000.0,1389000000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
453,2022-12-31,KNIN.SW,CHF,0,2022-12-31,2022-12-30 19:00:00,2022,FY,2810000000,769000000.0,-71000000,21000000.0,892000000.0,1161000000.0,0.0,-381000000.0,112000000.0,-17000000,4404000000.0,-247000000.0,-19000000.0,-7000000.0,7000000.0,43000000.0,-223000000.0,-200000000.0,0.0,-646000000.0,-1186000000.0,-612000000.0,-2644000000.0,-67000000.0,1470000000,3770000000,2300000000,4404000000.0,-247000000.0,4157000000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
454,2021-12-31,KNIN.SW,CHF,0,2021-12-31,2021-12-30 19:00:00,2021,FY,2155000000,733000000.0,292000000,16000000.0,-740000000.0,-3153000000.0,0.0,2085000000.0,328000000.0,6000000,2462000000.0,-204000000.0,-902000000.0,-4000000.0,4000000.0,26000000.0,-1080000000.0,-554000000.0,0.0,-59000000.0,-538000000.0,351000000.0,-800000000.0,5000000.0,587000000,2300000000,1713000000,2462000000.0,-204000000.0,2258000000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
455,2024-03-31,LAND.SW,USD,0,2024-03-31,2024-03-30 20:00:00,2023,FY,108651000,72679000.0,0,4509000.0,11567000.0,13238000.0,895000.0,0.0,-2566000.0,-76208000,121198000.0,-30600000.0,-3297000.0,-72733000.0,3232000.0,540000.0,-102858000.0,67802000.0,897000.0,-3509000.0,-70780000.0,239000.0,-5351000.0,-2467000.0,10522000,128508000,117986000,121198000.0,-31630000.0,89568000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
456,2023-03-31,LAND.SW,USD,0,2023-03-31,2023-03-30 20:00:00,2022,FY,207934000,82182000.0,171374000,5105000.0,-176574000.0,-37347000.0,-139227000.0,-23526000.0,23526000.0,-335890000,-45774000.0,-28300000.0,-234837000.0,-3005000.0,237842000.0,234080000.0,205780000.0,-320106000.0,1046000.0,-409000.0,-64700000.0,1289000.0,-118874000.0,-8685000.0,32447000,117986000,85539000,-45774000.0,-28300000.0,-74074000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
457,2022-03-31,LAND.SW,USD,0,2022-03-31,2022-03-30 20:00:00,2021,FY,79403000,81500000.0,46498000,1986000.0,-48484000.0,-32585000.0,-15899000.0,33494000.0,-33494000.0,-45125000,115778000.0,-27087000.0,-150699000.0,-9200000.0,2488000.0,324000.0,-184174000.0,-73891000.0,0.0,0.0,-65908000.0,80132000.0,14224000.0,-838000.0,-55010000,85539000,140549000,115778000.0,-27087000.0,88691000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
458,2021-03-31,LAND.SW,USD,0,2021-03-31,2021-03-30 20:00:00,2020,FY,-392392000,82861000.0,-116631000,529000.0,116102000.0,77308000.0,38794000.0,-1365000.0,1365000.0,433472000,123941000.0,-26596000.0,-13982000.0,11722000.0,2260000.0,-11498000.0,-38094000.0,-207411000.0,0.0,0.0,-63288000.0,-2623000.0,-271413000.0,6736000.0,-178830000,140549000,319379000,123941000.0,-26596000.0,97345000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
459,2023-12-31,LMN.SW,EUR,0,2023-12-31,2023-12-30 19:00:00,2023,FY,6958000,16856000.0,0,0.0,-42062000.0,1267000.0,0.0,0.0,-43329000.0,2895000,-15353000.0,-1052000.0,0.0,0.0,0.0,-15764000.0,-16816000.0,2185000.0,0.0,0.0,0.0,10401000.0,13140000.0,545000.0,-18484000,100008000,118492000,-15353000.0,-23661000.0,-39014000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
460,2022-12-31,LMN.SW,EUR,0,2022-12-31,2022-12-31 00:00:00,2022,FY,-15139000,15051000.0,6280000,-6280000.0,72831000.0,-53671000.0,0.0,0.0,126502000.0,341000,73084000.0,-18773000.0,0.0,0.0,0.0,-11348000.0,-30121000.0,-44229000.0,0.0,-3499000.0,0.0,-15324000.0,-33010000.0,-1124000.0,8828000,118492000,109664000,73084000.0,-18773000.0,54311000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
461,2021-12-31,LMN.SW,EUR,0,2021-12-31,2021-12-30 19:00:00,2021,FY,-9569000,16990000.0,-13035000,13035000.0,10969000.0,10772000.0,0.0,0.0,197000.0,-10766000,7624000.0,-7475000.0,-604000.0,0.0,0.0,-8118000.0,-15593000.0,-70117000.0,128000.0,-5122000.0,0.0,-3730000.0,-20338000.0,354000.0,-27954000,109664000,137618000,7624000.0,-7475000.0,149000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
462,2020-12-31,LMN.SW,EUR,0,2020-12-31,2020-12-30 19:00:00,2020,FY,-62048000,21278000.0,-324000,324000.0,33409000.0,53066000.0,14000.0,-53066000.0,33395000.0,-7876000,-15237000.0,-11046000.0,-1576000.0,0.0,0.0,83000.0,-12539000.0,-21305000.0,0.0,0.0,0.0,-6237000.0,54398000.0,636000.0,27258000,137618000,110360000,-15237000.0,-11046000.0,-26283000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
463,2023-12-31,LECN.SW,CHF,0,2023-12-31,2023-12-29 19:00:00,2023,FY,-67532000,7235000.0,0,0.0,-11760000.0,531000.0,-9376000.0,1402000.0,-4317000.0,26808000,-45249000.0,-10777000.0,0.0,0.0,835000.0,-5401000.0,-15343000.0,61477000.0,1081000.0,0.0,0.0,-457000.0,62101000.0,63000.0,1447000,2809000,1362000,-45249000.0,-16178000.0,-61427000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
464,2022-12-31,LECN.SW,CHF,0,2022-12-31,2022-12-30 19:00:00,2022,FY,-85553000,6939000.0,0,257000.0,-4160999.0,-4216000.0,5520000.0,-835000.0,-4629999.0,36266999,-46508000.0,-6816000.0,0.0,0.0,540000.0,-4070000.0,-6276000.0,-54151000.0,0.0,0.0,0.0,-2864000.0,51287000.0,11000.0,-1508000,1362000,2870000,-46508000.0,-6816000.0,-53324000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
465,2021-12-31,LECN.SW,CHF,0,2021-12-31,2021-12-30 19:00:00,2021,FY,-79975000,6528000.0,-16086000,258000.0,-6950000.0,-1681000.0,-3577000.0,2486000.0,-4178000.0,44309000,-51916000.0,-5309000.0,-849000.0,-849000.0,406000.0,849000.0,-5752000.0,-61460000.0,0.0,-38000.0,0.0,-2247000.0,59175000.0,410000.0,1098000,2870000,1772000,-51916000.0,-5309000.0,-57225000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
466,2020-12-31,LECN.SW,CHF,0,2020-12-31,2020-12-30 19:00:00,2020,FY,-78225000,7403000.0,-10630000,547000.0,15258000.0,-3114000.0,8548000.0,-711000.0,10535000.0,20280000,-45367000.0,-7629000.0,-1964000.0,-2153000.0,5901000.0,-3937000.0,-9782000.0,-57785000.0,-687000.0,0.0,0.0,-2422000.0,55363000.0,-30000.0,243000,1772000,1529000,-45367000.0,-7629000.0,-52996000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
467,2024-03-31,LEHN.SW,CHF,0,2024-03-31,2024-03-29 20:00:00,2023,FY,65327000,15750000.0,0,800000.0,2324000.0,5856000.0,-3532000.0,-8474000.0,8474000.0,-9782000,74419000.0,-31680000.0,0.0,0.0,0.0,119000.0,-31561000.0,3300000.0,7746000.0,-8666000.0,-59252000.0,-3299000.0,-39803000.0,-1120000.0,1935000,23710000,21775000,74419000.0,-29151000.0,45268000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
