date,symbol,currency_balance_sheet,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory_balance_sheet,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,currency_cash_flow_statement,netIncome_cash_flow_statement,depreciationAndAmortization_cash_flow_statement,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory_cash_flow_statement,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,currency_income_statement,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization_income_statement,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome_income_statement,netIncomeRatio_income_statement,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,distressed,year,marketcap,z_score
2024-12-31,LISP.SW,CHF,931200000.0,700000.0,931900000.0,0.0,941300000.0,1687100000.0,3560300000.0,1936400000.0,722000000.0,594300000.0,1316300000.0,0.0,169800000.0,2174100000.0,5596600000.0,0.0,9156900000.0,415100000.0,20800000.0,116000000.0,0.0,1029100000.0,2011500000.0,1173500000.0,0.0,612700000.0,126000000.0,2305800000.0,0.0,470200000.0,4317300000.0,0.0,23300000.0,5006700000.0,0.0,-365300000.0,4839600000.0,4839600000.0,9156900000.0,0.0,9156900000.0,700000.0,1664500000.0,733300000.0,CHF,672300000.0,297300000.0,0.0,0.0,143800000.0,-155200000.0,5800000.0,0.0,293200000.0,68600000.0,1182000000.0,-314000000.0,0.0,0.0,0.0,2000000.0,-312000000.0,185000000.0,188400000.0,-304900000.0,-321700000.0,-77000000.0,-330200000.0,12500000.0,552300000.0,1014500000.0,462200000.0,1182000000.0,-314000000.0,868000000.0,CHF,5468500000.0,1904000000.0,3564500000.0,0.6518240834,0.0,0.0,0.0,0.0,2680300000.0,2680300000.0,4584300000.0,13200000.0,46100000.0,297300000.0,1194700000.0,0.2184694157,884200000.0,0.1616896772,-32900000.0,851300000.0,0.1556734022,179000000.0,672300000.0,0.1229404773,291.7,289.77,2304740.0,2320090.0,0.0,2024.0,25750000000.0,5.73
2023-12-31,LISP.SW,CHF,462200000.0,300000.0,462500000.0,997700000.0,921500000.0,227300000.0,2609000000.0,1745100000.0,670700000.0,566500000.0,1237200000.0,-200000.0,206600000.0,2268900000.0,5251000000.0,0.0,7860000000.0,305900000.0,262700000.0,105100000.0,0.0,1056300000.0,1843000000.0,748800000.0,0.0,520700000.0,164100000.0,1759400000.0,0.0,394300000.0,3602400000.0,617200000.0,23600000.0,5054200000.0,-617200000.0,-1234400000.0,4257600000.0,4257600000.0,7860000000.0,0.0,7860000000.0,100000.0,1405800000.0,943600000.0,CHF,671400000.0,267500000.0,0.0,0.0,-154800000.0,-125600000.0,-116200000.0,35400000.0,51600000.0,-5500000.0,778600000.0,-301800000.0,0.0,0.0,0.0,800000.0,-301000000.0,5600000.0,110600000.0,-593900000.0,-303600000.0,-74200000.0,-855500000.0,-24500000.0,-402400000.0,462200000.0,864600000.0,778600000.0,-301800000.0,476800000.0,CHF,5201200000.0,1706100000.0,3495100000.0,0.6719795432,19900000.0,0.0,0.0,1384500000.0,1277600000.0,2712300000.0,4388100000.0,9300000.0,33600000.0,267500000.0,1092100000.0,0.209970776,813100000.0,0.1563293086,-25600000.0,787500000.0,0.1514073675,116100000.0,671400000.0,0.1290855956,288.88,285.91,2324150.0,2348290.0,0.0,2023.0,28230000000.0,7.01
2022-12-31,LISP.SW,CHF,864600000.0,300000.0,864900000.0,1070000000.0,875600000.0,196200000.0,2889800000.0,1768400000.0,740100000.0,1321200000.0,2061300000.0,300000.0,300500000.0,1070400000.0,5200900000.0,0.0,8090700000.0,290500000.0,7800000.0,129100000.0,129100000.0,139400000.0,1577300000.0,998300000.0,362100000.0,605500000.0,292500000.0,2112800000.0,0.0,362100000.0,3690100000.0,0.0,23900000.0,5029200000.0,-435200000.0,-435200000.0,4400600000.0,4400600000.0,8090700000.0,0.0,8090700000.0,600000.0,1436200000.0,571600000.0,CHF,569700000.0,265000000.0,3800000.0,16000000.0,-124700000.0,-96500000.0,-140600000.0,62300000.0,50100000.0,26200000.0,756000000.0,-229700000.0,1500000.0,0.0,249900000.0,100000.0,21800000.0,-8100000.0,83500000.0,-551400000.0,-284100000.0,-75400000.0,-835500000.0,-14900000.0,-72600000.0,864600000.0,937200000.0,756000000.0,-229700000.0,526300000.0,CHF,4970200000.0,2950900000.0,2019300000.0,0.4062814374,18400000.0,0.0,0.0,1276100000.0,27900000.0,1266600000.0,4217500000.0,2500000.0,29700000.0,265000000.0,1016200000.0,0.2047603718,752700000.0,0.1514425979,-31200000.0,721500000.0,0.1451651845,151800000.0,569700000.0,0.114623154,241.59,238.71,2358110.0,2386570.0,0.0,2022.0,24180000000.0,6.15
2021-12-31,LISP.SW,CHF,937200000.0,250300000.0,1187500000.0,1004800000.0,761600000.0,180400000.0,3024800000.0,1783300000.0,731800000.0,1308800000.0,2040600000.0,300000.0,305400000.0,1921499999.0,6051099999.0,1.0,9075900000.0,237900000.0,15400000.0,120200000.0,120200000.0,133500000.0,1485700000.0,997800000.0,398900000.0,789600000.0,300100000.0,2366600000.0,0.0,398900000.0,3852300000.0,0.0,24200000.0,5708800000.0,-413600000.0,0.0,5223600000.0,5223600000.0,9075900000.0,0.0,9075900000.0,250600000.0,1482200000.0,545000000.0,CHF,490500000.0,269300000.0,-30400000.0,14800000.0,38400000.0,-71700000.0,-79200000.0,57200000.0,132100000.0,44200000.0,826800000.0,-240600000.0,-23200000.0,-300000.0,151200000.0,136100000.0,-112900000.0,-12100000.0,133700000.0,-433300000.0,-264100000.0,-103400000.0,-624600000.0,-500000.0,88800000.0,937200000.0,848400000.0,826800000.0,-240600000.0,586200000.0,CHF,4585500000.0,2773400000.0,1812100000.0,0.3951804601,17100000.0,0.0,0.0,1174200000.0,31400000.0,1159900000.0,3933300000.0,1800000.0,27300000.0,269300000.0,918300000.0,0.2009595464,652200000.0,0.1422309454,-30500000.0,621700000.0,0.1355795442,131199999.0,490500000.0,0.1069676153,204.88,201.94,2394120.0,2428940.0,0.0,2021.0,32770000000.0,7.13
2023-12-31,CICN.SW,CHF,57851000.0,0.0,57851000.0,51108000.0,135365000.0,3929000.0,251896000.0,57157000.0,16591000.0,31850000.0,48441000.0,0.0,3123000.0,496000.0,109217000.0,0.0,361113000.0,37050000.0,16464000.0,5230000.0,5660000.0,42786000.0,114989000.0,84509000.0,0.0,8165000.0,5251000.0,98044000.0,0.0,362000.0,213033000.0,23719000.0,34112000.0,-31815000.0,148558000.0,-23719000.0,148080000.0,148080000.0,361113000.0,0.0,361113000.0,0.0,101335000.0,43484000.0,CHF,6083000.0,21767000.0,1110000.0,0.0,2357000.0,1032999.0,-7198000.0,-2684000.0,11206001.0,7440000.0,38757000.0,-12359000.0,-21985000.0,0.0,0.0,-144000.0,-34488000.0,-36207000.0,0.0,-340000.0,0.0,-318000.0,-20578000.0,-1331000.0,-17640000.0,57851000.0,75491000.0,38757000.0,-12706000.0,26051000.0,CHF,389890000.0,212403000.0,177487000.0,0.4552232681,0.0,8832000.0,1542000.0,10374000.0,143745000.0,154119000.0,366522000.0,571000.0,4795000.0,21767000.0,41568000.0,0.1066146862,23368000.0,0.0599348534,-8362000.0,15006000.0,0.0384877786,8923000.0,6083000.0,0.0156018364,1.36,1.36,4472797.0,4469593.0,0.0,2023.0,180000000.0,2.48
2022-12-31,CICN.SW,CHF,75491000.0,0.0,75491000.0,56164000.0,117364000.0,5558000.0,251422000.0,53142000.0,21816000.0,58342000.0,80158000.0,-21816000.0,3549000.0,545000.0,115578000.0,0.0,367000000.0,39539000.0,17633000.0,1875000.0,1875000.0,27391000.0,102829000.0,101680000.0,270000.0,7629000.0,65035000.0,174349000.0,0.0,270000.0,277178000.0,0.0,34095000.0,-38916000.0,-16097000.0,113162000.0,89822000.0,89822000.0,367000000.0,0.0,367000000.0,-21816000.0,179082000.0,103591000.0,CHF,3820000.0,20040000.0,-905000.0,463000.0,-33040999.0,-5876000.0,-31652000.0,116000.0,4371001.0,77521000.0,-10057000.0,-11431000.0,-19613000.0,0.0,0.0,-193000.0,-31044000.0,-49592000.0,0.0,-45000.0,0.0,-600000.0,48947000.0,-1152000.0,6694000.0,75491000.0,68797000.0,-10057000.0,-11431000.0,-21488000.0,CHF,313193000.0,271415000.0,41778000.0,0.1333937859,0.0,6633000.0,835000.0,30118000.0,0.0,30118000.0,301533000.0,85000.0,3533000.0,20040000.0,31700000.0,0.1012155444,11660000.0,0.03722944,-3967000.0,7693000.0,0.0245631288,3873000.0,3820000.0,0.012196952,1.03,1.03,3719122.0,3724564.0,0.0,2022.0,150000000.0,1.96
2021-12-31,CICN.SW,CHF,68797000.0,0.0,68797000.0,50004000.0,80109000.0,5924000.0,200631000.0,49553000.0,24366000.0,68547000.0,92913000.0,93734000.0,5045000.0,-118100000.0,123145000.0,0.0,323776000.0,39691000.0,15000000.0,506000.0,506000.0,33984000.0,104103000.0,114076000.0,426000.0,10782000.0,7389000.0,130786000.0,0.0,426000.0,234889000.0,0.0,30695000.0,-43156000.0,-7670000.0,109024000.0,88887000.0,88887000.0,323776000.0,0.0,323776000.0,93734000.0,129856000.0,61059000.0,CHF,7482000.0,10734000.0,-299000.0,0.0,-10324000.0,-7044000.0,-20896000.0,6281000.0,11335000.0,44768000.0,9234000.0,-8052000.0,-45005000.0,0.0,0.0,-261000.0,-53057000.0,-73732000.0,0.0,0.0,-2902000.0,-38000.0,70792000.0,-1307000.0,25662000.0,68797000.0,43135000.0,9234000.0,-8052000.0,1182000.0,CHF,239044000.0,204445000.0,34599000.0,0.1447390439,0.0,4746000.0,807000.0,23280000.0,0.0,23280000.0,227725000.0,4000.0,1559000.0,10734000.0,22053000.0,0.0922549823,11319000.0,0.0473511153,-1109000.0,10210000.0,0.042711802,2728000.0,7482000.0,0.031299677,2.5700000000000003,2.5700000000000003,2916657.0,2916657.0,0.0,2021.0,170000000.0,1.84
2020-12-31,CICN.SW,CHF,43135000.0,0.0,43135000.0,35199000.0,49875000.0,4520000.0,129340000.0,48777000.0,0.0,920000.0,920000.0,49697000.0,3232000.0,-49697000.0,52929000.0,0.0,182269000.0,22556000.0,3308000.0,449000.0,449000.0,10508000.0,46573000.0,53431000.0,5000.0,523000.0,5622000.0,59362000.0,0.0,5000.0,105935000.0,0.0,29022000.0,-50864000.0,-5712000.0,103894000.0,76334000.0,76334000.0,182269000.0,0.0,182269000.0,49697000.0,56752000.0,13617000.0,CHF,4171999.0,10312000.0,0.0,0.0,-1763000.0,3931000.0,-313000.0,-4146000.0,-1235000.0,1055001.0,13776000.0,-6649000.0,25000.0,0.0,0.0,14000.0,-6624000.0,-7635000.0,0.0,-216000.0,-4339000.0,-4671000.0,3080000.0,-757000.0,9475000.0,43135000.0,33660000.0,13776000.0,-6649000.0,7127000.0,CHF,214891000.0,186078000.0,28813000.0,0.1340819299,123000.0,3560000.0,861000.0,21334000.0,0.0,21334000.0,207412000.0,32000.0,1170000.0,10312000.0,17791000.0,0.0827908102,7479000.0,0.0348036912,-1083000.0,6396000.0,0.0297639268,2224000.0,4172000.0,0.0194144939,1.44,1.44,2898785.0,2898785.0,0.0,2020.0,150000000.0,2.62
2023-12-31,CLN.SW,CHF,488000000.0,105000000.0,593000000.0,567000000.0,624000000.0,398000000.0,2218000000.0,1610000000.0,814000000.0,97000000.0,911000000.0,435000000.0,129000000.0,44000000.0,3129000000.0,0.0,5347000000.0,488000000.0,333000000.0,160000000.0,92000000.0,286000000.0,1589000000.0,765000000.0,0.0,25000000.0,652000000.0,1578000000.0,0.0,251000000.0,3167000000.0,1644000000.0,724000000.0,2686000000.0,-1644000000.0,-3288000000.0,2018000000.0,2180000000.0,5347000000.0,162000000.0,5347000000.0,540000000.0,1349000000.0,861000000.0,CHF,168000000.0,236000000.0,-11000000.0,5000000.0,-2000000.0,94000000.0,66000000.0,-200000000.0,38000000.0,28000000.0,424000000.0,-204000000.0,7000000.0,-27000000.0,159000000.0,110000000.0,45000000.0,-112000000.0,0.0,-8000000.0,-138000000.0,-47000000.0,-356000000.0,-19000000.0,94000000.0,488000000.0,394000000.0,421000000.0,-207000000.0,214000000.0,CHF,4377000000.0,3177000000.0,1200000000.0,0.2741603838,138000000.0,709000000.0,0.0,709000000.0,71000000.0,918000000.0,4095000000.0,18000000.0,55000000.0,236000000.0,510000000.0,0.1165181631,282000000.0,0.0644276902,-64000000.0,218000000.0,0.0498058031,5000000.0,134000000.0,0.0306145762,0.41,0.41,328960260.0,330595491.0,0.0,2023.0,4850000000.0,3.11
2022-12-31,CLN.SW,CHF,394000000.0,364000000.0,758000000.0,1024000000.0,796000000.0,390000000.0,2670000000.0,1789000000.0,870000000.0,127000000.0,997000000.0,149000000.0,120000000.0,464000000.0,3519000000.0,-1000000.0,6188000000.0,610000000.0,355000000.0,233000000.0,166000000.0,620000000.0,1862000000.0,870000000.0,0.0,27000000.0,721000000.0,1813000000.0,0.0,239000000.0,3675000000.0,1424000000.0,863000000.0,2651000000.0,-1424000000.0,-2848000000.0,2341000000.0,2513000000.0,6188000000.0,172000000.0,6188000000.0,513000000.0,1464000000.0,1070000000.0,CHF,116000000.0,276000000.0,14000000.0,8000000.0,-143000000.0,-40000000.0,-179000000.0,77000000.0,-1000000.0,231000000.0,502000000.0,-212000000.0,67000000.0,-303000000.0,131000000.0,457000000.0,140000000.0,-602000000.0,0.0,-8000000.0,-132000000.0,-61000000.0,-652000000.0,-11000000.0,-21000000.0,394000000.0,415000000.0,502000000.0,-212000000.0,290000000.0,CHF,5198000000.0,4173000000.0,1025000000.0,0.1971912274,160000000.0,834000000.0,0.0,834000000.0,0.0,994000000.0,5167000000.0,9000000.0,55000000.0,276000000.0,296000000.0,0.0648326279,72000000.0,0.0138514813,-66000000.0,6000000.0,0.0011542901,107000000.0,-101000000.0,-0.0194305502,-0.31,-0.31,329164586.0,330771006.0,0.0,2022.0,5210000000.0,2.82
2021-12-31,CLN.SW,CHF,415000000.0,61000000.0,476000000.0,1048000000.0,691000000.0,1000000.0,3039000000.0,2071000000.0,1047000000.0,233000000.0,1280000000.0,347000000.0,163000000.0,138000000.0,3999000000.0,0.0,7038000000.0,688000000.0,709000000.0,257000000.0,1029000000.0,818000000.0,2470000000.0,958000000.0,745000000.0,30000000.0,58000000.0,2024000000.0,0.0,282000000.0,4494000000.0,1399000000.0,996000000.0,2510000000.0,-1399000000.0,-2798000000.0,2358000000.0,2544000000.0,7038000000.0,186000000.0,7038000000.0,408000000.0,1949000000.0,1534000000.0,CHF,373000000.0,267000000.0,18000000.0,12000000.0,-305000000.0,-191000000.0,-226000000.0,196000000.0,-84000000.0,-2000000.0,363000000.0,-360000000.0,-89000000.0,-5000000.0,254000000.0,57000000.0,-143000000.0,-499000000.0,0.0,-16000000.0,-230000000.0,-71000000.0,-538000000.0,-4000000.0,-322000000.0,415000000.0,737000000.0,363000000.0,-360000000.0,3000000.0,CHF,4372000000.0,3077000000.0,1295000000.0,0.2962031107,155000000.0,741000000.0,0.0,741000000.0,0.0,896000000.0,3973000000.0,11000000.0,62000000.0,267000000.0,679000000.0,0.1653705398,440000000.0,0.1006404392,-46000000.0,394000000.0,0.0901189387,102000000.0,344000000.0,0.0786825252,1.04,1.04,329336789.0,331390284.0,0.0,2021.0,6850000000.0,2.75
2020-12-31,CLN.SW,CHF,737000000.0,318000000.0,1055000000.0,899000000.0,534000000.0,16000000.0,3291000000.0,1832000000.0,994000000.0,244000000.0,1238000000.0,33000000.0,160000000.0,379000000.0,3642000000.0,0.0,6933000000.0,539000000.0,398000000.0,262000000.0,1086000000.0,506000000.0,2059000000.0,1424000000.0,832000000.0,18000000.0,342000000.0,2493000000.0,0.0,200000000.0,4552000000.0,1359000000.0,1228000000.0,2123000000.0,-1359000000.0,-2718000000.0,2242000000.0,2381000000.0,6933000000.0,139000000.0,6933000000.0,351000000.0,2022000000.0,1285000000.0,CHF,799000000.0,269000000.0,16000000.0,-11000000.0,-57000000.0,47000000.0,84000000.0,-58000000.0,-130000000.0,-647000000.0,369000000.0,-299000000.0,1314000000.0,-2000000.0,48000000.0,22000000.0,1083000000.0,-472000000.0,0.0,-1000000.0,-989000000.0,-97000000.0,-1326000000.0,-27000000.0,99000000.0,737000000.0,638000000.0,369000000.0,-299000000.0,70000000.0,CHF,3860000000.0,2687000000.0,1173000000.0,0.3038860104,170000000.0,747000000.0,0.0,747000000.0,0.0,917000000.0,3604000000.0,13000000.0,72000000.0,269000000.0,633000000.0,0.1432642487,298000000.0,0.0772020725,-67000000.0,212000000.0,0.0549222798,96000000.0,116000000.0,0.0300518135,0.35,0.35,329517644.0,331024767.0,0.0,2020.0,7030000000.0,2.65
2023-12-31,COTN.SW,CHF,86707000.0,62396000.0,86707000.0,55458000.0,103430000.0,14054000.0,265035000.0,154797000.0,27099000.0,9456000.0,36555000.0,293000.0,14951000.0,1947000.0,208543000.0,0.0,473578000.0,20331000.0,-14707000.0,4661000.0,17345000.0,11620000.0,77919000.0,59767000.0,9411000.0,533000.0,16459000.0,108978000.0,-9411000.0,35747000.0,177486000.0,0.0,7774000.0,334941000.0,-46131999.0,-1.0,296092000.0,296092000.0,473578000.0,0.0,473578000.0,62689000.0,95514000.0,8807000.0,CHF,15388000.0,20018000.0,0.0,629000.0,-3793000.0,0.0,0.0,0.0,-3793000.0,-9985000.0,22257000.0,-24450000.0,0.0,0.0,0.0,1609000.0,-22841000.0,-3949000.0,0.0,-1949000.0,-28764000.0,-3138000.0,-33851000.0,-4803000.0,-39238000.0,86707000.0,125945000.0,22257000.0,-26413000.0,-4156000.0,CHF,397453000.0,234527000.0,162926000.0,0.4099251987,60712000.0,39354000.0,45725000.0,85079000.0,-7843000.0,137948000.0,372475000.0,1632000.0,2393000.0,20018000.0,41405000.0,0.1041758397,24978000.0,0.0628451666,-5984000.0,18994000.0,0.0477892984,3606000.0,15388000.0,0.0387165275,1.98,1.98,7771721.0,7771436.0,0.0,2023.0,2450000000.0,10.93
2022-12-31,COTN.SW,CHF,125945000.0,0.0,125945000.0,78750000.0,127192000.0,12414000.0,344761000.0,89942000.0,28467000.0,38904000.0,67371000.0,65254000.0,31078000.0,-28467001.0,225177999.0,1.0,569939000.0,31191000.0,-33977000.0,17368000.0,16609000.0,12868000.0,128002000.0,59669000.0,34242000.0,13814000.0,15818000.0,110405000.0,0.0,34242000.0,238407000.0,0.0,7774000.0,354890000.0,-31132000.0,0.0,331532000.0,331532000.0,569939000.0,0.0,569939000.0,65254000.0,97866000.0,-28079000.0,CHF,78109000.0,19478000.0,-8572000.0,1242000.0,-41648000.0,0.0,0.0,0.0,-41648000.0,14620000.0,63229000.0,-23231000.0,204000.0,0.0,0.0,353000.0,-22674000.0,-4338000.0,0.0,0.0,-27193000.0,-808000.0,-28001000.0,-2142000.0,10412000.0,125945000.0,115533000.0,63229000.0,-23231000.0,39998000.0,CHF,586395000.0,324761000.0,261634000.0,0.4461736543,63766000.0,49105000.0,54687000.0,103792000.0,0.0,167558000.0,492319000.0,440000.0,1715000.0,19478000.0,113554000.0,0.1936476266,94076000.0,0.1604311087,1292000.0,95368000.0,0.1626344017,17259000.0,78109000.0,0.1332020225,10.05,10.05,7772023.0,7772023.0,0.0,2022.0,1640000000.0,7.3
2021-12-31,COTN.SW,CHF,115533000.0,0.0,115533000.0,73829000.0,100743000.0,10993000.0,296299000.0,65709999.0,29475000.0,41027000.0,70502000.0,67907000.0,20951000.0,-29474999.0,195595000.0,0.0,491894000.0,26095000.0,-34218000.0,7132000.0,27086000.0,13065000.0,117957000.0,59571000.0,15891000.0,10229000.0,22818000.0,98956000.0,0.0,15891000.0,216913000.0,0.0,7770000.0,294430000.0,-27219000.0,-27219000.0,274981000.0,274981000.0,491894000.0,0.0,491894000.0,67907000.0,79411000.0,-36122000.0,CHF,67437000.0,18663000.0,-1490000.0,1256000.0,-16440000.0,0.0,0.0,0.0,-16440000.0,-412000.0,69014000.0,-13191000.0,-31000.0,0.0,0.0,278000.0,-12944000.0,-497000.0,0.0,0.0,-10098000.0,-6624000.0,-15522000.0,304000.0,40852000.0,115533000.0,74681000.0,69014000.0,-13191000.0,55823000.0,CHF,513721000.0,290921000.0,222800000.0,0.4336984472,55344000.0,39416000.0,47637000.0,87053000.0,0.0,142397000.0,433318000.0,222000.0,1544000.0,18663000.0,99066000.0,0.1928400825,80403000.0,0.1565110245,1805000.0,82208000.0,0.1600246048,14771000.0,67437000.0,0.1312716436,8.68,8.68,7768812.0,7768812.0,0.0,2021.0,2860000000.0,11.05
2020-12-31,COTN.SW,CHF,74681000.0,0.0,74681000.0,61747000.0,95393000.0,10659000.0,238308000.0,66248000.0,30214000.0,43862000.0,74076000.0,70200000.0,22537000.0,-30214001.0,202846999.0,1.0,441155000.0,26733000.0,59976000.0,4399000.0,43421000.0,14922000.0,180649000.0,0.0,0.0,13029000.0,26761000.0,45550000.0,0.0,17644000.0,226199000.0,0.0,7768000.0,224452000.0,-28895000.0,0.0,214956000.0,214956000.0,441155000.0,0.0,441155000.0,70200000.0,81818000.0,7137000.0,CHF,27661000.0,19287000.0,-2802000.0,518000.0,10789000.0,0.0,0.0,0.0,10789000.0,-178000.0,55275000.0,-13566000.0,-527999.0,-1379000.0,2760999.0,-2761000.0,-15473000.0,-12000000.0,0.0,0.0,-7764000.0,-6562000.0,-24479000.0,-897000.0,14426000.0,74681000.0,60255000.0,55275000.0,-13566000.0,41709000.0,CHF,395816000.0,238249000.0,157567000.0,0.3980814318,53220000.0,31063000.0,43369000.0,74132000.0,0.0,127352000.0,365601000.0,77000.0,1916000.0,19287000.0,54691000.0,0.1250631607,30215000.0,0.0763359743,3273000.0,33488000.0,0.084604968,5827000.0,27661000.0,0.0698834812,3.56,3.56,7766108.0,7766108.0,0.0,2020.0,1740000000.0,7.14
2024-03-31,CFR.SW,EUR,10710000000.0,8784000000.0,19494000000.0,929000000.0,7980000000.0,2658000000.0,31232000000.0,7569000000.0,759000000.0,539000000.0,1298000000.0,-7839000000.0,8868000000.0,10421000000.0,11449000000.0,0.0,42681000000.0,762000000.0,6072000000.0,923000000.0,0.0,3425000000.0,11792000000.0,5972000000.0,0.0,0.0,634000000.0,10254000000.0,0.0,4321000000.0,22046000000.0,0.0,352000000.0,14779000000.0,0.0,4689000000.0,20521000000.0,20635000000.0,42681000000.0,114000000.0,42681000000.0,945000000.0,16365000000.0,5655000000.0,EUR,3359000000.0,1432000000.0,0.0,0.0,-651000000.0,-70000000.0,-754000000.0,0.0,173000000.0,556000000.0,4696000000.0,-1021000000.0,-317000000.0,-18718000000.0,17537000000.0,-37000000.0,-2556000000.0,6000000.0,1072000000.0,-54000000.0,-2072000000.0,1060000000.0,-1822000000.0,-48000000.0,270000000.0,4906000000.0,4636000000.0,4696000000.0,-1021000000.0,3675000000.0,EUR,20616000000.0,6580000000.0,14036000000.0,0.6808304230000001,133000000.0,3895000000.0,5000000000.0,9137000000.0,-28000000.0,9242000000.0,15822000000.0,422000000.0,444000000.0,1432000000.0,6531000000.0,0.3167927823,4794000000.0,0.2325378347,-139000000.0,4655000000.0,0.2257954986,837000000.0,2362000000.0,0.1145712068,10.69,3.9162,576400000.0,579400000.0,0.0,2023.0,80780000000.0,4.44
2023-03-31,CFR.SW,EUR,10936000000.0,7401000000.0,18337000000.0,852000000.0,7096000000.0,3916000000.0,30368000000.0,6908000000.0,610000000.0,370000000.0,980000000.0,1189000000.0,752000000.0,-752000000.0,9077000000.0,1442000000.0,40887000000.0,736000000.0,5834000000.0,861000000.0,-6478000000.0,4213000000.0,12308000000.0,5954000000.0,5825000000.0,129000000.0,-3281000000.0,5954000000.0,3606000000.0,3925000000.0,21868000000.0,0.0,334000000.0,14625000000.0,4305000000.0,0.0,18959000000.0,19019000000.0,40887000000.0,60000000.0,40887000000.0,8590000000.0,15713000000.0,4777000000.0,EUR,313000000.0,1386000000.0,1043000000.0,94000000.0,-1137000000.0,-151000000.0,-986000000.0,30000000.0,-30000000.0,2792000000.0,4491000000.0,-857000000.0,-378000000.0,-15239000000.0,14553000000.0,-152000000.0,-2073000000.0,-694000000.0,198000000.0,0.0,-1851000000.0,-663000000.0,-2318000001.0,-32000000.0,68000000.0,4636000000.0,4568000000.0,4491000000.0,-857000000.0,3634000000.0,EUR,19953000000.0,6237000000.0,13716000000.0,0.6874154263000001,127000000.0,3641000000.0,4683000000.0,8581000000.0,1000000.0,8874000000.0,15111000000.0,84000000.0,288000000.0,1473000000.0,5734000000.0,0.287375332,5087000000.0,0.2549491305,-273000000.0,4758000000.0,0.2384603819,847000000.0,3923000000.0,0.1966120383,6.89,6.8,569000000.0,576700000.0,0.0,2022.0,73560000000.0,4.24
2022-03-31,CFR.SW,EUR,9877000000.0,6632000000.0,16509000000.0,733000000.0,7099000000.0,862000000.0,25384000000.0,6590000000.0,3538000000.0,2227000000.0,5765000000.0,857000000.0,754000000.0,-754000000.0,13212000000.0,1390000000.0,39986000000.0,927000000.0,5310000000.0,724000000.0,-5957000000.0,2537000000.0,10507000000.0,5948000000.0,5623000000.0,325000000.0,-3143000000.0,5948000000.0,3668000000.0,3790000000.0,20123000000.0,0.0,334000000.0,16082000000.0,3876000000.0,0.0,19814000000.0,19863000000.0,39986000000.0,49000000.0,39986000000.0,7489000000.0,15048000000.0,5171000000.0,EUR,2074000000.0,1400000000.0,415000000.0,67000000.0,-482000000.0,-62000000.0,-420000000.0,-563000000.0,563000000.0,1164000000.0,4638000000.0,-754000000.0,-235000000.0,-13698000000.0,12654000000.0,-245000000.0,-2278000000.0,-648000000.0,-8000000.0,0.0,-1041000000.0,-703000000.0,-1767000000.0,195000000.0,788000000.0,4568000000.0,3780000000.0,4638000000.0,-754000000.0,3884000000.0,EUR,16748000000.0,5572000000.0,11176000000.0,0.6673035586,109000000.0,3078000000.0,3925000000.0,7219000000.0,1000000.0,8119000000.0,13691000000.0,114000000.0,188000000.0,1553000000.0,4487000000.0,0.2679125866,3784000000.0,0.2259374254,-810000000.0,2943000000.0,0.1757224743,494000000.0,2074000000.0,0.1238356819,4.31,4.26,566700000.0,574400000.0,0.0,2021.0,84780000000.0,4.51
